Views,Duration,Likes,Comments,Category,Title_Length,Channel_Subscribers,Channel_Views,Video_Age,Average_Video_Views,Hashtag_Count,Audio_Language,Total_Videos_Posted,Channel_Size_Num,Channel_Age,Title_Sentiment,Engagement_Rate
3854841,1362,53351,2289,14,57,2930000,653415240,85,1658414.31472081,0,16,394,3,2060,-0.234375,1.898976109215017
22341245,58,1471689,5212,3,92,1820000,2970975453,171,621023.297031772,5,63,4784,3,1374,-0.266666666666666,81.14840659340659
31510276,20,1093179,3961,10,37,6660000,3081782769,952,2256063.5204978,1,16,1366,3,3383,0.0,16.473573573573574
48477646,59,2158184,6620,3,46,2000000,1020828796,733,574467.52729319,0,63,1777,3,6639,0.0,108.24020000000002
2077138,1480,30761,1160,14,45,2930000,653415240,50,1658414.31472081,0,16,394,3,2060,0.0,1.0894539249146757
43926392,60,2080478,4752,10,25,15300000,8367073188,127,22613711.3189189,1,63,370,4,1581,0.0,13.628954248366012
22766041,880,482697,8843,10,24,22600000,11951938468,393,14884107.6811955,0,16,803,4,3280,0.0,2.1749557522123895
931989,1523,32632,1983,3,40,5040000,898422317,70,1754731.08789062,0,16,512,3,3461,0.0,0.6868055555555556
576450,1359,574,0,6,70,11200000,5382555464,66,3651665.85074626,0,17,1474,4,2658,0.0,0.005125
3310485,58,274327,367,10,99,1200000,608776150,620,610607.973921765,5,63,997,3,1108,0.0,22.891166666666667
3003422,952,8525,174,6,52,81100000,27957997287,600,3756280.70495767,0,63,7443,4,2987,0.3,0.010726263871763255
7114007,54,555564,1576,3,51,1270000,927939685,46,8435815.31818181,0,16,110,3,3907,0.0,43.86929133858268
11644383,23,222815,356,10,48,3570000,3614209574,163,2912336.48186946,0,63,1241,3,3844,0.5,6.251288515406163
33818863,1403,283281,4341,14,92,2110000,728503394,1385,548571.832831325,0,16,1328,3,2247,0.0,13.631374407582939
2352067,1580,40604,2399,14,55,11100000,2801439146,33,3827102.65846994,1,16,732,4,5232,-1.0,0.3874144144144144
2136330,55,257905,224,3,91,3580000,3137508507,46,2486139.862916,0,19,1262,3,2859,0.0,7.210307262569833
10628263,25,552481,253,10,62,748000,806341981,774,900940.760893854,3,43,895,2,1839,1.0,73.89491978609625
1264065,20,79884,61,1,57,1730000,860742195,92,932548.423618634,6,58,923,3,2973,0.0,4.621098265895954
45089500,60,2311487,11104,10,99,3790000,2805000870,471,4030173.6637931,6,63,696,3,1076,0.21875,61.282084432717674
37024893,47,1849294,2641,6,29,4630000,1065072720,98,3169859.28571428,0,16,336,3,758,0.0,39.99859611231101
3295131,40,271289,371,10,91,1150000,757411187,592,777629.555441478,2,16,974,3,1491,0.0333333333333333,23.622608695652175
16018030,1761,268862,9319,10,30,22600000,11951938468,337,14884107.6811955,0,16,803,4,3280,0.0,1.2308893805309735
10712571,878,246756,4605,6,59,658000,146733149,849,268250.729433272,0,63,547,2,4814,0.0,38.200759878419454
63403129,147,680675,11011,7,39,890000,233425832,528,3647278.625,0,63,64,2,1108,-0.0714285714285714,77.71752808988765
986251,38,1788,35,10,48,4540,1316394,81,131639.4,0,63,10,1,1826,-0.0833333333333333,40.15418502202643
6409797,173,73021,1140,7,63,6980000,4697042379,488,3865878.50123456,0,63,1215,3,1984,0.16,1.0624785100286533
35170,1794,688,62,10,98,120000,44636392,14,98318.0440528634,1,17,454,2,3821,0.25,0.625
2760818,473,18840,623,3,42,366000,221373467,122,426538.472061657,0,43,519,2,7002,0.0,5.31775956284153
44586,2171,634,34,6,92,143000,8861066,12,103035.65116279,0,17,86,2,1070,0.25,0.4671328671328671
87643,2022,1286,138,10,100,120000,44636392,21,98318.0440528634,2,17,454,2,3821,0.0,1.1866666666666665
29253,689,640,54,6,41,223000,85072562,11,139921.976973684,0,16,608,2,4708,0.0,0.3112107623318386
90255,2038,1464,62,6,99,27300,4817496,14,104728.173913043,2,16,46,1,340,0.0,5.589743589743589
180634,523,3587,57,6,46,39500,3228284,15,59783.037037037,0,16,54,1,458,0.0,9.225316455696204
5347399,147,49492,575,7,24,109000,192724994,322,137268.514245014,0,16,1404,2,794,0.0,45.93302752293578
24752786,24,984959,4475,10,98,163000,313541359,93,1234414.79921259,4,63,254,2,1048,0.0,607.0147239263804
38039200,25,941633,8651,6,93,5560000,4097890440,489,647683.015647226,4,54,6327,3,2618,0.0,17.091438848920866
6854287,936,134498,3266,6,41,658000,146733149,1213,268250.729433272,0,63,547,2,4814,0.0,20.936778115501518
13014,721,301,14,6,75,44300,12143083,9,50807.8786610878,0,19,239,1,897,0.5,0.7110609480812641
3174377,147,45406,1090,7,33,1280000,1211681184,517,2567121.15254237,0,63,472,3,2259,0.0,3.6325000000000003
10702698,173,92448,1021,10,38,3690,11348826,480,80488.1276595744,0,63,141,1,789,-0.155555555555555,2533.0352303523036
74638,2193,1412,60,6,94,293000,17721797,32,208491.729411764,0,16,85,2,861,0.5,0.5023890784982935
8493693,721,45432,774,3,53,1420000,403979983,331,345577.402053036,2,16,1169,3,5926,0.0,3.2539436619718307
7099131,26,391547,331,10,63,204000,74235278,144,165703.745535714,6,63,448,2,451,0.0,192.0970588235294
152487,1246,2197,133,3,62,960000,424848605,33,58851.448261532,0,63,7219,2,3105,0.136363636363636,0.2427083333333333
840611,143,48549,8987,10,43,2000000,1011274272,9,246893.1328125,0,63,4096,3,2721,0.6,2.8768
10727803,127,91556,861,10,34,31300,64463925,515,570477.21238938,0,63,113,1,1281,0.0,295.26198083067095
188034,1121,3109,82,10,58,6700,659770,22,21992.3333333333,0,16,30,1,291,0.625,47.626865671641795
3308717,529,14061,299,3,75,121000,170559311,110,339759.583665338,0,16,502,2,6983,0.0,11.867768595041323
1247281,34,21975,230,7,37,877000,800189822,398,865070.077837837,0,63,925,2,1542,0.0,2.531927023945268
1187948,165,12913,94,7,69,5200,7327475,429,39395.0268817204,0,17,186,1,544,0.0,250.1346153846154
155503,524,6735,446,6,42,1740000,217434911,10,256409.093160377,0,16,848,3,3060,1.0,0.41270114942528735
385973,170,5434,73,10,32,3410,3978021,718,34894.9210526315,0,63,114,1,3258,0.0,161.49560117302053
6062766,12,786379,15228,10,42,47200,56709781,86,736490.662337662,1,63,77,1,222,0.0,1698.3199152542372
3765229,176,65183,945,7,19,6260,15998056,5723,888780.888888888,0,63,18,1,6236,0.0,1056.3578274760382
4096841,206,49735,2502,7,38,1940000,1324998888,2385,4476347.59459459,0,63,296,3,6321,0.0,2.692628865979381
31428371,298,155673,3689,7,87,284000000,281496900676,1706,12509861.3756999,0,31,22502,4,6887,0.0,0.05611338028169014
186550,1059,3799,243,3,61,960000,424848605,120,58851.448261532,0,63,7219,2,3105,0.0,0.4210416666666667
171187,1140,10442,684,3,40,799000,173833288,11,514299.668639053,0,16,338,2,1928,0.0,1.3924906132665833
14932028,31,1005720,6926,6,70,744000,202129488,293,878823.860869565,4,63,230,2,3848,0.5,136.10833333333335
4180571,55,777934,10271,3,32,471000,27954635,94,735648.289473684,0,16,38,2,4155,0.0,167.34713375796179
21190899,214,183212,5268,7,89,27200000,21511801694,2642,2974941.45954916,0,16,7231,4,5916,0.375,0.6929411764705883
5456081,26,554732,744,10,64,163000,313541359,158,1234414.79921259,4,63,254,2,1048,0.0,340.7828220858896
1734947,145,13005,177,7,33,838000,510556154,191,768909.870481927,0,19,664,2,2504,0.0,1.5730310262529832
19542,680,510,20,3,52,960000,424848605,9,58851.448261532,0,63,7219,2,3105,0.0,0.05520833333333334
2546534,22,131854,855,3,74,51900,72813337,353,106296.842335766,2,63,685,1,2909,0.0,255.7013487475915
2461012,16,127571,270,3,79,59100,15527939,328,142458.155963302,6,63,109,1,726,0.4,216.3130287648054
1743790,3959,21466,207,7,38,108000,46600525,1097,113383.272506082,0,43,411,2,4001,0.0,20.067592592592593
46368525,51,3204037,10776,6,31,2810000,827553622,958,2893544.13286713,1,63,286,3,4814,0.0,114.4061565836299
24657402,529,135146,4426,10,71,12700000,5128196146,1891,3861593.48343373,0,16,1328,4,2194,0.267857142857142,1.098992125984252
168446,12,10981,148,10,89,729,423310,248,8466.2,7,63,50,1,369,0.0,1526.6117969821673
1117592,14,21599,816,10,23,3210,1139429,722,15192.3866666666,0,63,75,1,3427,0.0,698.2866043613707
2357418,15,160607,984,10,62,2780000,2418170637,144,3258990.0768194,0,63,742,3,1530,0.1,5.812625899280575
10880569,10,401744,1561,10,63,4300000,3153755455,114,3465665.33516483,3,16,910,3,3034,0.0,9.379186046511629
16995032,11,1211356,5745,6,55,1240000,86265191,159,292424.376271186,0,16,295,3,4355,0.0,98.15330645161289
448829,28,39840,757,6,35,527000,348064192,970,285298.518032786,0,16,1220,2,4601,0.0,7.703415559772296
8017773,161,93729,4032,7,109,20400,33066440,4069,408227.654320987,1,63,81,1,4127,0.136363636363636,479.2205882352941
71499328,12,1520026,2879,10,68,2160000,1524259151,278,1364600.85138764,2,17,1117,3,2861,0.75,70.50486111111111
916790,38,78326,145,3,99,67500,93385570,17,269122.680115273,8,17,347,1,1211,-0.2,116.25333333333334
26820674,2510,1172339,0,3,44,2850000,281915331,96,356854.849367088,1,17,790,3,6822,-0.4,41.134701754385965
1848855,19,101130,512,3,71,51900,72813337,351,106296.842335766,2,63,685,1,2909,0.0,195.84200385356453
168994,1413,7644,822,3,73,2100000,1973797913,5,355639.263603603,1,16,5550,3,5429,-0.1,0.40314285714285714
1490521,16,84780,554,3,79,51900,72813337,409,106296.842335766,2,63,685,1,2909,0.0,164.42003853564546
8423813,28,412622,1003,6,95,87500,92811096,308,261439.707042253,4,63,355,1,2055,0.0,472.71428571428567
6110000,20,243298,1530,10,57,163000,313541359,181,1234414.79921259,5,63,254,2,1048,0.0,150.20122699386502
2592876,23,107984,215,10,92,18900,3731410,197,41004.5054945054,6,63,91,1,224,0.0,572.4814814814815
4070284,174,46652,1019,7,25,1930,4329262,5142,2164631.0,0,63,2,1,5142,0.0,2470.0
907368,30,66420,1261,6,68,21100,7912886,274,50081.5569620253,1,16,158,1,4899,0.0,320.7630331753554
1382432,14,101559,629,10,52,31500,39104428,120,127792.248366013,5,63,306,1,301,0.5,324.4063492063492
9452936,14,355853,1450,1,82,629000,177782700,100,1932420.65217391,0,63,92,2,252,0.55,56.80492845786963
38974942,30,1250454,25906,6,88,741000,431195623,52,2781907.24516129,2,61,155,2,3641,0.0,172.24831309041835
1519842,11,47246,162,10,91,395000,129842885,131,322190.781637717,4,63,403,2,153,0.5,12.002025316455695
1591014,16,101713,743,10,92,2740,1986336,469,16281.4426229508,7,63,122,1,1452,0.0,3739.2700729927005
15355540,13,934101,1772,6,71,1240000,414664946,557,1008917.14355231,4,63,411,3,664,0.15,75.47362903225806
2810377,199,52036,47,7,7,5280,1787219633,1416,2458348.87620357,0,63,727,1,2182,0.0,986.4204545454545
12338935,20,751380,535,10,63,163000,313541359,84,1234414.79921259,5,63,254,2,1048,0.0,461.29754601226995
13993448,135,0,11134,7,33,2350000,2181532645,1066,2496032.77459954,0,35,874,3,1994,0.0,0.4737872340425532
16602053,50,603941,14106,10,26,1480000,320389282,2081,1862728.38372093,0,63,172,3,3642,0.0,41.759932432432436
209017,31,10398,225,6,104,741000,431195623,7,2781907.24516129,3,61,155,2,3641,0.0666666666666666,1.4336032388663968
1070689,16,40319,165,10,62,5340,4743301,517,40197.4661016949,0,17,118,1,2991,0.0,758.12734082397
11104209,16,511209,3422,7,70,770000,505973864,274,563445.282850779,1,15,898,2,4341,0.125,66.8351948051948
19583898,60,0,6520,6,99,1070000,480035953,620,4486317.317757,9,63,107,3,4390,0.0,0.6093457943925235
18599730,159,156982,6422,6,39,966000,273669967,3518,325023.713776722,0,16,842,2,4702,0.0,16.91552795031056
10623501,16,461112,2718,10,100,176000,84706751,231,600757.09929078,5,63,141,2,1688,0.0,263.5397727272727
27292862,26,1750104,5050,10,46,664000,1123935580,663,2989190.37234042,2,63,376,2,1426,0.0,264.330421686747
14332857,13,445040,2545,6,78,826000,494374793,219,2077205.01260504,4,16,238,2,4184,-0.4,54.18704600484261
33047137,28,440195,1000,10,45,2250000,1914240462,348,4282417.14093959,1,33,447,3,395,0.0,19.608666666666664
2603920,13,0,1041,3,78,36200,95909621,26,472461.187192118,2,63,203,1,678,0.0,2.8756906077348066
46064679,256,204890,4821,7,94,284000000,281496900676,1698,12509861.3756999,0,31,22502,4,6887,0.0,0.0738419014084507
2155233,81,2646,58,6,100,9900,4585594,80,97565.829787234,0,17,47,1,139,0.0,27.31313131313131
23069895,315,126164,2132,7,91,284000000,281496900676,1695,12509861.3756999,0,31,22502,4,6887,0.0,0.04517464788732394
445300,149,7141,106,10,72,485,462049,361,57756.125,0,63,8,1,724,0.0,1494.2268041237114
5676427,171,88489,721,10,34,85600,20654694,2220,226974.659340659,0,59,91,1,2953,0.0,104.21728971962617
4113524,27,268989,1590,10,51,163000,313541359,53,1234414.79921259,4,63,254,2,1048,0.0,165.99938650306748
7179082,13,212230,3345,6,70,392000,129325376,172,152326.709069493,2,17,849,2,2613,0.75,54.99362244897959
3198078,60,248448,1662,3,27,414000,233367066,192,791074.8,1,63,295,2,264,-0.8,60.413043478260875
1173059,15,29993,740,6,82,351000,338169695,627,355968.1,3,19,950,2,2109,-1.0,8.755840455840456
3018295,17,172211,1159,10,72,99700,79140267,469,427785.227027027,4,63,185,1,1127,0.0,173.89167502507524
1359630,523,113342,12358,2,59,13000000,2697128830,57,498913.953015168,0,17,5406,4,5901,0.5,0.9669230769230769
30997,148,443,116,2,39,15100,1910637,49,3667.24952015355,0,5,521,1,1990,0.1,3.701986754966887
4608806,689,241383,6283,2,41,13200000,4087920997,641,4214351.54329896,0,16,970,4,3075,0.0,1.876257575757576
5502345,53,378586,10095,2,27,13200000,4087920997,734,4214351.54329896,0,16,970,4,3075,0.0,2.9445530303030303
132171,72,1809,556,2,79,139000,61231748,441,93199.00761035,0,5,657,2,1181,0.1,1.7014388489208634
12395,299,334,23,12,90,25600000,2827312576,5,572562.287565816,0,16,4938,4,6619,0.0,0.00139453125
575566,87,0,3332,10,13,259000,17258703,39,187594.597826086,0,63,92,2,3650,0.0,1.2864864864864867
9810487,57,582243,8991,2,25,1180000,579885875,1133,1421288.90931372,0,17,408,3,1759,0.0,50.10457627118644
607574,665,19771,603,10,43,371000,26609574,196,391317.264705882,0,63,68,2,1255,1.0,5.4916442048517515
21277355,39,963245,18419,3,19,2660000,2061082853,394,1727646.98491198,0,17,1193,3,3264,0.0,36.90466165413534
61049,28,5227,172,2,35,3430000,396609481,6,246494.394655065,0,63,1609,3,5209,0.0,0.15740524781341106
199369,182,8145,389,7,39,93100,60190171,149,238849.884920634,0,17,252,1,5616,0.05,9.166487647690655
2507082,177,161810,7462,1,47,1180000,579885875,40,1421288.90931372,0,17,408,3,1759,0.0,14.345084745762712
549211,84,0,4500,10,13,259000,17258703,36,187594.597826086,0,63,92,2,3650,0.0,1.7374517374517375
1306705,180,17464,90,7,12,1670,37216839,2173,115222.411764705,0,63,323,1,4155,0.0,1051.1377245508982
1969130,265,22706,688,7,5,1670,37216839,789,115222.411764705,0,63,323,1,4155,0.0,1400.8383233532934
3193099,50,136790,2462,6,70,294000,33727578,257,32368.1170825335,3,16,1042,2,2920,-0.2,47.36462585034013
1557351,422,38313,770,6,66,1700000,525635206,17,261640.222000995,1,16,2009,3,5779,0.0,2.299
700007,684,19025,703,12,78,708000,69579212,377,153258.176211453,0,19,454,2,1817,0.5,2.7864406779661017
350211,201,7940,325,7,43,93100,60190171,359,238849.884920634,0,17,252,1,5616,0.0,8.877551020408163
216403,14,1689,1502,8,58,4300000,3311794733,44,56485.3871330865,0,19,58631,3,4535,0.0,0.07420930232558139
3333553,226,45067,1168,7,56,2720000,2356692025,277,757048.514294892,0,16,3113,3,5882,-0.349999999999999,1.6998161764705884
2783006,58,157043,864,2,32,1760000,91766989,534,94996.8830227743,0,16,966,3,5831,0.5,8.971988636363637
7213339,53,478416,3649,5,27,8900000,13667673087,604,4792311.74158485,0,63,2852,3,1845,0.0499999999999999,5.416460674157304
785911,315,22485,802,5,38,93100,60190171,346,238849.884920634,1,17,252,1,5616,0.0,25.012889366272823
34487,586,441,149,13,101,187000,142344218,5,53412.4645403377,1,19,2665,2,1214,-0.1,0.31550802139037437
2885426,1819,208820,12704,1,69,1130000,133006693,846,1773422.57333333,0,16,75,3,4541,-1.0,19.603893805309735
76987149,49,3634248,34144,3,53,4030000,4177963250,1219,2156924.75477542,2,17,1937,3,2136,0.0,91.02709677419355
1775376,20,118808,453,10,20,315000,122192860,614,494707.935222672,0,63,247,2,854,0.0,37.86063492063492
9580474,59,544699,1017,2,32,1890000,334876873,293,1344887.04016064,0,16,249,3,920,0.7,28.873862433862435
1387342,16,100583,363,13,69,7010000,3758663101,216,3649187.47669902,0,16,1030,3,2921,-0.0416666666666666,1.4400285306704708
1183834,265,17502,273,7,30,93100,60190171,1017,238849.884920634,0,63,252,1,5616,0.0,19.09237379162191
151270,300,5499,204,8,70,6600000,2913678347,12,80315.297067093,0,16,36278,3,1928,0.0,0.08640909090909091
8377399,244,40884,0,2,74,4850000,1132103001,2467,745785.903162055,0,16,1518,3,3926,0.0,0.8429690721649485
55894,47,3426,68,6,60,294000,33727578,10,32368.1170825335,3,16,1042,2,2920,-0.2,1.1884353741496598
2579532,21,118238,1069,6,55,3540000,584106468,465,2464584.25316455,3,17,237,3,3682,0.0,3.3702542372881354
6566398,311,131369,3371,2,58,20900000,4156804074,3296,1870748.90819081,0,16,2222,4,5073,0.0,0.644688995215311
3201737,620,40120,1137,2,56,16100000,2061431910,3813,1290007.45306633,1,16,1598,4,6819,0.0,0.2562546583850932
2101863,681,36705,980,10,43,1140000,129225858,989,802645.080745341,0,17,161,3,2726,0.0,3.3057017543859644
2126544,464,28822,1432,2,92,168000,25272037,938,35197.8231197771,0,21,718,2,1837,0.699999999999999,18.008333333333333
5387780,60,402322,7246,10,82,354000,165699750,296,767128.472222222,8,63,216,2,346,-0.1,115.69717514124294
82588,1406,3779,211,7,40,3430000,1804695185,222,94689.9199853087,0,17,19059,3,6771,0.243181818181818,0.11632653061224489
2398541,1187,80755,2560,12,80,11800000,4345823039,250,1097984.5980293,0,17,3958,4,7058,-0.1,0.7060593220338983
2801650,53,153446,777,10,49,530000,118521312,80,133020.552188552,0,16,891,2,4334,0.625,29.098679245283023
26036,3613,2012,129,7,25,93100,60190171,24,238849.884920634,0,17,252,1,5616,0.0,2.2996777658431795
2796473,42,121428,847,10,65,960000,124628907,792,534888.012875536,0,63,233,2,1918,-0.1,12.736979166666668
6302806,342,155569,22716,8,52,12500000,3641235708,2607,2053714.44331641,0,16,1773,4,3974,-0.0999999999999999,1.42628
4167645,45,171681,1144,1,26,13400000,12828112481,49,13793669.3344086,0,17,930,4,835,0.0,1.2897388059701493
3304635,827,171161,18635,3,26,16400000,10866611644,42,1831554.29698297,0,63,5933,4,6467,0.0,1.1572926829268293
425291,27,8157,173,2,65,11900,847857,807,3324.9294117647,1,63,255,1,5177,0.0,70.0
136164,222,4847,271,7,30,93100,60190171,94,238849.884920634,0,17,252,1,5616,0.4,5.497314715359828
1123632,1078,8878,1162,8,81,763000,353904534,8,45565.1517960602,0,58,7767,2,2992,0.0,1.3158584534731324
1846223,321,40223,2138,7,46,93100,60190171,1354,238849.884920634,1,63,252,1,5616,0.0,45.50053705692804
85653266,16,1999417,7268,10,59,2000000,441746432,1090,439111.761431411,0,31,1006,3,1830,0.0,100.33425
8570818,43,495596,1413,13,49,7010000,3758663101,388,3649187.47669902,0,16,1030,3,2921,0.5,7.090000000000001
865010,448,31029,9389,8,39,2740000,2515386066,12,66353.2687752248,0,16,37909,3,5616,0.0,1.475109489051095
2943291,20,97888,407,10,99,77100,23970730,123,116930.390243902,7,63,205,1,366,0.4,127.49027237354085
986740,35,40816,274,2,75,369000,56820685,93,163748.371757925,0,17,347,2,3416,0.6,11.135501355013549
470839,5519,10607,1379,3,34,4050,491917,1397,37839.7692307692,0,63,13,1,4511,0.175,295.9506172839506
1435030,395,10388,0,2,38,124000,30877030,1417,133090.646551724,0,16,232,2,4107,0.5,8.37741935483871
19764,1234,1431,169,10,65,174000,11326653,9,29885.6279683377,0,63,379,2,1132,0.4,0.9195402298850575
112676,487,10129,423,10,70,9560000,1444483379,14,245201.727890001,0,17,5891,3,6091,0.75,0.11037656903765691
38744146,161,56065,0,2,31,2740000,3841480138,3004,7591857.98023715,0,17,506,3,3478,0.625,2.046167883211679
4612522,51,133271,538,3,50,1710000,99259811,95,127093.227912932,0,31,781,3,1873,0.0,7.825087719298246
1202593,767,66735,9188,8,45,1300000,169995175,45,161132.867298578,0,16,1055,3,1503,0.0,5.840230769230769
6773504,214,59076,410,7,12,1670,37216839,1494,115222.411764705,0,63,323,1,4155,0.0625,3562.0359281437127
1605703,388,23742,286,2,70,142000,11112259,2765,326831.147058823,0,63,34,2,3405,0.266666666666666,16.92112676056338
