Views,Likes,Engagement_Rate,Comments,Average_Video_Views,Hashtag_Count,Channel_Country,Video_Age,Weekly_Videos,Total_Videos_Posted,Title_Length,Month,Channel_Subscribers,Publish_Hour_Time,Title_Sentiment,Duration
1593029,51787,3.2684904041294898,281,9269.81913499344,0,32,31,3.774558303886926,763,22,12,19100,5,0.0,20
6128587,234644,3.83326531874312,281,688062.086538461,0,86,141,0.5986842105263158,208,29,8,410000,10,0.0,16
4494451,106644,2.38382841419341,496,907560.176900163,0,87,912,40.65234375,10407,12,7,12100000,3,0.0,21
670603,23459,3.51042270911403,82,17636.1523665441,2,32,849,14.401511783014673,4627,108,9,621000,3,0.0,55
3953669,209840,5.41795481614672,4368,239135.612903225,0,45,1213,0.13304721030042918,31,34,9,10900,16,0.4,16
1692047,42976,2.9408166558021103,6784,398152.430263157,0,86,1885,0.9454416207570641,760,72,11,1170000,3,0.0952380952380952,639
39415876,2253881,5.75611969146645,14944,1230385.84736842,0,85,506,3.051858650757228,950,52,9,3430000,13,0.4,60
25548,1217,4.82229528730233,15,15512.3958333333,0,60,37,0.2924281984334204,48,44,12,3650,20,0.0,315
353384,0,0.049804179023385305,176,77638.21875,3,32,24,0.936259143155695,128,46,12,23500,17,0.0,46
500463,5146,1.02824784249784,0,39820.3701657458,0,11,1417,0.23124657784267205,181,23,3,9610,10,0.0,113
40569,580,1.67369173506864,99,224347.981576005,0,86,5,41.95716783216783,20571,64,1,6530000,13,0.0,1370
3058915,5200,0.171792939653439,55,215311.17977528,0,86,94,12.078571428571427,1691,100,10,412000,5,0.0,1187
545606,4311,0.816156713819129,142,140494.662818471,0,86,32,4.695327102803739,2512,82,12,914000,12,0.0833333333333333,1638
61780,1149,2.22240207186791,224,42811.309475947,0,63,689,128.63977683956574,121877,71,3,15100000,12,-0.05,1515
131362,22359,17.527138746365,665,352871.33006856,0,32,4,3.6897263810015484,1021,66,1,1910000,18,0.3,1598
9452936,355853,3.77980978608127,1450,1932420.65217391,0,84,100,2.5555555555555554,92,82,10,629000,22,0.55,14
47000609,110304,0.23468632076660897,0,3718735.89795918,0,23,1386,0.1012396694214876,49,61,4,447000,2,0.0,1270
38451,1245,3.28730072039738,19,28448.9965517241,3,87,111,1.5425531914893615,290,76,9,76200,4,0.0,19
29520252,206584,0.712436330150569,3729,33613108.0990566,0,47,37,2.044077134986226,212,55,12,7350000,14,0.0,289
16290040,716404,4.41229733014774,2361,4224083.92532467,0,87,20,1.9926062846580406,308,35,12,1790000,9,0.2,16
1295408,73493,5.678674209206671,69,2165889.49206349,3,87,20,6.391304347826087,63,89,12,832000,4,0.5,27
9793561,322153,3.39681347775339,10516,7148927.64150943,0,86,671,0.5604229607250755,424,56,3,17000000,9,0.0,1469
41593,1583,4.46950207967686,276,182756.988222698,0,86,5,2.707246376811594,934,47,1,689000,9,0.4,714
403574,15481,4.08698280860511,1013,161969.089041095,0,87,1649,0.2359187442289935,146,46,7,237000,5,0.0,751
345327,5784,1.72416289487934,170,66883.2702531645,0,85,5,4.857268335529205,3160,94,1,698000,15,0.25,122
10938672,353675,3.2410698483325904,855,3018363.06374502,5,11,226,0.5469260700389105,502,100,6,2440000,20,0.0,48
106833,0,0.0833075922233766,89,7283.1282051282,0,87,59,0.4142640364188164,39,62,11,4320,18,0.0,452
578183,12529,2.2084703285983798,240,203202.947658402,0,85,149,2.1708671507902606,726,69,8,860000,8,0.0,891
63199,1077,1.72471083403218,13,1787.98807157057,0,27,477,0.9399359316604379,503,79,9,3650,5,0.0,20
341906,0,0.06960977578632721,238,16398.909090909,4,87,140,1.0921985815602837,22,100,9,3110,19,0.0,18
170641,1363,0.815161655170797,28,9316.51612903225,0,25,278,0.06358042777615001,31,26,4,1010,13,0.0,160
18839600,317660,1.7857067029023899,18760,2759419.83428571,0,86,5843,0.17482517482517484,175,17,1,2280000,11,0.0,87
223425,14517,6.54984894259818,117,500124.828507795,2,85,9,1.7278724573941726,449,69,1,373000,10,-1.0,30
70281,3220,5.10806619143153,370,10145.7153361344,6,86,332,3.478079331941545,952,73,2,27500,0,0.5,26
56450,2456,4.59875996457041,140,41118.7419354838,1,62,14,0.3472,31,96,1,22400,4,0.0,958
2171155,151127,6.96500249867006,94,3170768.6402439,0,87,113,1.3490011750881317,164,46,9,1430000,21,0.0,61
40709663,2270645,5.5976095896446,8123,1230385.84736842,0,85,499,3.051858650757228,950,50,9,3430000,13,0.4,60
3447349,216125,6.72864859345543,15835,947368.45045045,0,47,1238,0.20113901113124516,111,51,8,869000,9,0.0,1230
448437,3409,0.789854539210636,133,29415.1380480167,0,87,2504,3.8178195274694,3832,55,3,920000,4,0.0,79
22238031,230878,1.03838779611378,39,9144736.05278592,0,86,127,7.569767441860464,1023,11,9,7140000,5,0.0,17
816991,7748,0.98581257321072,306,112931.360248447,0,32,3575,2.433541266794626,1449,93,4,1210000,20,0.0,509
6877237,1632,0.0237304603578442,0,4139925.27959697,0,38,207,0.6338959854014599,397,59,6,7810000,23,0.0,403
12284,147,1.8560729404102898,81,240337.666418034,2,85,5,24.620900743331877,24132,95,1,17300000,14,0.0,1688
321233,24638,7.75698636192421,280,84353.8888888888,0,86,78,0.024618991793669404,9,61,11,14900,15,0.0,276
18167454,926031,5.10842631003771,2040,5638929.18712574,3,32,329,3.6332556332556334,668,60,2,6820000,7,0.0,61
624351,4806,0.821813371004451,325,94489.4728260869,0,86,123,6.133333333333333,184,81,9,113000,5,0.343181818181818,4129
102178,2502,2.60819354459864,163,12942.0795454545,0,87,2105,0.29263657957244654,88,80,4,29800,5,0.0,458
619653,22207,3.7199852175330297,844,883447.847770154,0,38,10,7.98825544409102,4664,71,1,3450000,4,0.0,91
436278,26550,6.15708332760304,312,56285.6955128205,0,86,585,0.7794432548179872,624,32,6,318000,8,0.0,32
18160105,12256,0.0674885965692379,0,89682.3971166448,0,87,2932,1.6024602460246025,763,82,1,131000,23,0.0,1257
69999,3209,4.63149473563908,33,579687.098360655,3,11,509,0.3035365203483206,244,71,8,2320000,6,0.5,14
118520,1346,1.1668916638542,37,66415.4008264462,0,86,252,1.372771474878444,242,52,5,57900,6,0.418181818181818,715
3295131,271289,8.24428528031207,371,777629.555441478,2,32,592,4.572769953051643,974,91,6,1150000,2,0.0333333333333333,40
624278,9661,1.56741067280922,124,36184.8582089552,0,86,824,4.827941176470588,938,61,10,32300,4,0.0,25
2835497,4298,0.152847983968947,36,639606.915611814,0,86,418,2.3366197183098594,237,99,11,352000,4,0.0,2773
39133,0,0.242761863388955,95,78262.9831365936,0,87,15,1.7375470908329844,593,71,1,404000,9,0.6875,2168
1667853,7593,0.475521523779373,338,879054.723076923,0,86,3743,1.9100200766563242,1495,83,10,6590000,16,0.25,1731
10702698,92448,0.873321848378792,1021,80488.1276595744,0,87,480,1.2509505703422052,141,38,9,3690,9,-0.155555555555555,173
2042489,36618,1.8614543334137899,1402,324277.736363636,0,86,672,0.7881269191402251,110,41,3,127000,5,0.0,1082
12282792,283943,2.32451221188146,1572,774272.0,3,86,84,1.6830601092896174,44,47,10,130000,5,0.0,20
4193946,261315,6.38341552323277,6402,147388.167539267,2,86,181,2.4713493530499075,191,36,7,140000,11,0.0,16
11194,546,4.90441307843487,3,9235.23076923077,4,32,415,0.5682656826568265,286,67,12,17400,1,0.0,60
692428,37536,5.46035111231781,273,9842.75808249721,6,32,606,3.531496062992126,897,91,5,32400,4,0.425,14
27277543,739358,2.71778143654653,1986,642074.688659793,4,11,395,3.989424206815511,485,79,12,583000,6,0.0416666666666666,16
86003,4108,4.99401183679639,187,350356.487004103,1,18,9,3.174317617866005,731,59,1,1150000,13,0.7,739
24944,433,1.80404105195638,17,35948.366837938,1,87,3485,280.6619792582176,228098,91,7,42300000,13,0.0,823
141605,11016,8.46580276120193,972,317630.227272727,0,85,31,0.5035030359645025,154,91,12,371000,10,0.0625,2100
459870,4253,1.1020505795116,815,36402.9520348837,0,86,156,4.358371040723982,688,68,8,154000,14,0.0,1210
82022,2227,2.71512521030942,0,19219.3763157894,2,32,783,5.9909909909909915,1140,76,11,90300,17,0.433333333333333,14
1003141,66960,6.75408541770299,793,2173638.5898305,0,86,180,1.3331181407359587,295,99,7,898000,13,0.0,51
2446036,89574,3.7071408597420397,1104,325423.322314049,3,86,255,4.1166464155528555,484,72,5,305000,15,0.116666666666666,56
229995,24478,11.3776386443183,1690,163002.186706619,1,87,122,133.89433097123802,91775,39,9,7650000,16,0.1,54
524002,3923,0.802859531070492,284,48324.4852320675,0,86,25,2.629160063391442,237,61,12,36700,6,0.0,1994
4627680,151321,3.27844621927186,395,226013.546478873,2,5,740,2.997587454764777,355,55,1,293000,16,0.0,17
362003,11841,3.319861990094,177,882711.280254777,0,11,304,0.558151345860843,157,95,3,453000,15,0.25,48
38115858,668311,1.7617050624965598,3178,3435163.57142857,0,32,681,0.042168674698795185,14,51,3,158000,9,0.0,12
129058,524,0.43778766136155806,41,65058.4749362786,0,86,841,1.3075702269481035,1177,42,10,151000,6,0.0,62
1613374,10904,0.701759170533304,418,855433.142857142,0,55,4909,0.009474091260634185,7,31,8,5350,20,0.0,258
66717,2103,3.2900160378913896,92,150541.007751937,0,86,305,1.5133232780291603,1290,85,3,3470000,7,0.325,2075
160830,2624,1.7260461356712002,152,167251.259036144,0,87,57,1.3371691599539701,166,69,11,180000,23,1.0,2800
731416,35875,4.956686755553609,379,572892.548951049,0,57,257,3.364705882352941,286,31,5,297000,12,0.8,58
1895078,22062,1.16417371738788,0,2043091.07226354,0,32,1857,1.6981180716679556,941,100,12,5630000,3,0.0,370
71906295,1545694,2.15220934411931,1880,446430.346153846,4,86,215,0.3387096774193548,234,68,6,241000,9,0.0,58
1314001,101823,7.943753467463111,2558,2068767.28045977,0,32,58,1.347941567065073,435,82,11,6020000,21,-0.6,1177
221715,7728,3.5081072548091,50,775011.896633798,1,32,205,5.591254752851711,2941,89,6,8250000,6,0.0,50
174402,1384,0.832559259641517,68,4032636.46469968,0,87,63,1.5159744408945688,949,56,11,8090000,4,0.333333333333333,9417
380156,353,0.0928566167573312,0,1468504.72735426,0,86,1009,1.9386487829110781,1115,66,4,2770000,4,0.0,138
861681,43174,5.02935541110921,163,207925.992718446,0,32,129,7.815718157181572,412,53,9,520000,5,1.0,60
238191,5875,2.5017737865830303,84,1290007.45306633,1,86,1035,1.6404164833553307,1598,50,3,16100000,10,0.0,677
219893,16128,7.60187909574202,588,244630.214801444,0,50,8,2.818313953488372,554,89,1,558000,3,0.0,1853
6489981,328235,5.06684071956451,602,71123.2622222222,0,86,648,0.835100742311771,225,49,4,35300,5,0.0,22
278731,6090,2.91105043931245,2024,69521.3548387096,0,86,195,2.6051841746248297,1364,69,7,695000,23,0.35,2130
12665342,869298,6.9472028469503595,10589,6941021.35622317,0,86,114,0.36594121606461744,233,40,9,10000000,8,0.0,60
11446724,238176,2.09134071896902,1214,2410985.61297539,0,86,113,2.882542607093505,894,67,9,3150000,12,0.416666666666666,42
1099447,13499,1.29801618450002,772,1829081.16037735,0,73,8,1.0554765291607395,106,73,1,1260000,2,0.6,1695
70378,1408,2.09014180567791,63,683470.360465116,0,32,5,0.9748987854251012,172,64,1,454000,20,-0.4,809
5508582,67894,1.25413400399594,1191,523918.047368421,0,86,1011,1.3135802469135802,380,49,4,1230000,5,0.0,3426
2495526,213608,8.66222191233431,2560,1230385.84736842,0,85,117,3.051858650757228,950,52,9,3430000,13,0.0,60
2368419,53668,2.33932424963657,1737,572562.287565816,0,86,2698,5.222239008913733,4938,63,8,25600000,6,0.5,861
415696,17496,4.42967938108617,918,1534628.97882352,0,57,5,0.9227667493796526,425,85,1,2600000,5,0.0,1650
73226,7472,10.4703247480403,195,155578.521829521,1,32,280,1.15032456440041,481,76,4,181000,17,0.0,59
81260,1891,2.46861924686192,115,616627.6,0,11,1140,2.606382978723404,980,56,12,2000000,6,0.0,1945
1650717,55180,3.3609637509033905,300,520692.135483871,0,32,128,0.7749999999999999,155,30,9,631000,3,1.0,43
200785,15668,7.83723883756256,68,276703.09600477,0,86,159,13.241962774957699,6708,28,8,2340000,5,0.0,55
696211,4134,0.6025472162893141,61,53691.976744186,0,86,104,2.58,129,51,10,21700,8,-0.5,1104
6228094,493265,7.95121268240331,1944,4792311.74158485,0,87,119,10.82059620596206,2852,33,9,8900000,8,0.0,54
1915988,30412,1.59411228045269,131,495389.732394366,3,87,585,1.0816104461371057,142,62,6,139000,3,0.0,12
126665,1473,1.22606876406268,80,593546.372873563,0,86,254,4.2468619246861925,2175,29,5,3000000,10,0.2,1536
408563,44007,11.0333045332054,1071,308680.694214876,0,8,1296,0.5697309417040358,363,32,7,1650000,5,0.0,1303
3530010,31521,0.90693794068572,494,455423.696606786,0,87,549,0.866139787601877,501,17,7,44300,1,0.0,181
4299471,211737,4.99440512565383,2996,912176.724637681,5,43,23,11.780487804878048,69,91,12,374000,23,0.6,18
8785862,136283,1.60570471059071,4792,1870748.90819081,0,86,2869,3.0660358762073723,2222,44,3,20900000,6,0.0,309
2554698,126063,5.05809297224172,3156,2472980.70725034,1,87,783,0.7500732922896511,731,61,11,6500000,7,0.383333333333333,313
110035,3424,3.18625891761712,82,57928.3082437275,0,86,55,2.364406779661017,279,42,11,37700,13,-0.5,658
3329619,105921,3.2619047404522803,2688,528766.437106918,3,87,170,1.610126582278481,636,59,8,2050000,5,0.0,12
222899,6997,3.42621546081409,640,35948.366837938,0,87,73,280.6619792582176,228098,71,11,42300000,7,0.8,789
46094986,2916054,6.33198803878582,2675,1245798.84947491,1,1,691,1.0082352941176471,857,45,2,4380000,15,0.0,57
22630582,605857,2.71956328829722,9596,6982971.45454545,0,2,2154,0.675163132137031,473,46,2,25600000,2,0.0,722
50909,2779,5.8869747981692795,218,67795.664516129,0,2,134,0.8509803921568627,155,66,9,218000,22,0.0,738
2780148,54002,1.9505076708146398,225,125586.307539682,3,32,130,3.4453125,504,81,9,139000,2,0.0,27
8198057,136874,1.78226377298913,9237,240327.707537396,0,85,3771,24.621921002769277,24133,61,9,17300000,2,0.0,82
779571,10821,1.39025181798707,17,12774.9567901234,0,32,570,1.5039787798408488,162,95,6,7760,22,1.0,29
10320409,316255,3.0865637204882,2291,702773.30703259,3,86,544,3.1709401709401708,583,67,7,1540000,2,0.446428571428571,19
311887,12835,4.88349947256538,2396,460585.606237816,0,51,5,0.6778029445073612,513,35,1,1640000,21,-0.155555555555555,1025
5077393,342770,6.823560831316381,3689,4068549.99502487,1,85,621,0.3550340651021953,201,29,5,4420000,2,0.0,54
24601,1917,7.999674809967069,51,708881.873065015,0,86,4,2.0969162995594712,1292,56,1,8540000,0,0.0,51
208594,16408,7.93455228817703,143,267942.808917197,5,87,258,0.4854240282685512,157,98,5,194000,12,1.0,60
192855,10551,5.67732234061859,398,172748.525087514,0,86,82,2.299348409352242,857,35,10,813000,13,0.170833333333333,630
1205132,4226,0.36244992249811603,142,111790.473214285,0,37,148,1.2831423895253682,112,62,8,65300,23,0.675,10628
9581375,60943,0.662159658712867,2501,2429892.97931034,0,87,603,4.510056127221703,2755,35,5,20000000,10,0.8,906
717742,10471,2.20510991414742,5356,66412.3802787792,0,11,9,54.874707470747076,43547,85,1,4520000,10,0.0,105
108342,908,0.87316091635746,38,81487.5418383724,0,86,390,23.612964588820603,23053,42,12,3940000,4,0.5,207
24631,1875,7.85189395477244,59,41948.2125373134,0,86,10,6.468370724531078,5025,86,1,1370000,6,0.6,614
413325,9185,2.37730599407246,641,92785.8412786196,0,32,347,12.816322397731875,9041,82,2,3130000,4,0.0,4110
205029,5878,3.3678162601388095,1027,179666.69047619,1,86,26,0.4336283185840708,42,103,12,43000,6,0.0,879
5832224,28020,0.499655020108967,1121,331873.570093457,0,86,589,0.3508196721311475,107,85,6,147000,3,0.35,6181
7198309,470895,6.7384159251846505,14157,1515918.50529865,0,86,95,5.593533487297921,2076,50,10,1040000,13,0.0,19
457178,30448,6.68951699338113,135,17160.187919463,2,87,18,1.707037643207856,298,98,1,29900,2,0.0,56
4589196,35987,0.847817351884731,2921,4545211.9453125,0,86,230,1.591474245115453,128,55,6,2160000,12,0.0,3610
56456130,91626,0.162295927829272,0,2647895.99337455,0,86,2333,3.1438206705018845,2264,64,8,6580000,0,-0.075,128
73375,6106,9.3396933560477,747,309635.372315035,0,86,17,0.9532011699707508,419,93,1,2000000,10,-0.1,699
227591,8083,3.5792276495995,63,314284.137903861,4,32,15,2.9404170804369416,1269,64,1,1240000,11,0.0,30
20958,448,2.2616661895219,26,80317.5110124872,0,32,6,131.71109958506224,36277,73,1,6600000,9,0.0,37
4654272,229535,4.99459421366005,2927,112061.912158651,3,86,333,175.03762878901,167461,98,2,18700000,16,-0.0199999999999999,43
2905879,113628,4.07133263291417,4680,1635745.01492537,4,40,52,1.6164981617647058,1005,71,11,2600000,7,0.0,14
1050135,50600,4.95136339613478,1396,686576.448979591,1,85,166,0.17358299595141702,49,32,8,45100,6,1.0,18
32678,837,2.6745822877777,37,151748.466312056,0,85,20,1.3234998323835065,564,68,12,1160000,3,0.0,509
13824,1060,8.000578703703699,46,13073.7013888888,1,11,9,0.762481089258699,144,56,1,39200,6,-0.15625,1111
4139419,119242,3.1005075833106,9101,2797687.74385245,0,86,953,0.7346236559139785,488,43,6,5960000,5,0.325,561
1075825,46035,4.33592824111728,612,967738.471153846,3,87,162,0.5972108285479901,208,93,8,687000,4,0.0,20
1274380,9112,0.733140821419042,231,1714316.07884813,0,85,113,3.5162734630618218,2917,45,9,13200000,5,0.333333333333333,2259
11769,858,7.4432832016314,18,24043.0828488372,0,76,6,0.8769118718135469,688,41,1,120000,17,0.5,14
9817018,371710,3.95659863310834,16710,105326.074285714,8,86,130,0.7415254237288136,175,87,9,32100,2,0.0,24
116694,299,0.257939568443964,2,10233.1436642453,0,86,1571,1.664363845710996,1239,59,10,38100,3,0.0,183
750438,0,0.00359789882708498,27,531156.850539291,0,3,171,3.4812260536398467,649,41,8,736000,22,0.0,1207
233918,15463,6.67498867124376,151,590589.5,1,11,15,3.948717948717949,88,49,1,116000,18,0.0,40
6236245,609458,9.78489459602693,752,1525722.23942652,1,87,443,1.6738087075762769,1395,47,11,8000000,7,-0.2,56
941966,12450,1.60027007344214,2624,16920.5772752852,0,87,59,22.198085658663206,19547,84,11,871000,7,-0.166666666666666,317
2769173,71027,2.578423233218,374,327511.66835443,1,85,695,0.7224980402403972,395,53,2,1440000,12,0.05,13
27761813,1951560,7.05207905549972,6225,3688893.05325779,0,85,840,2.459685446944057,1765,20,10,20400000,10,0.0,56
270015,9960,3.71534914726959,72,59789.0,5,87,18,4.213592233009709,62,83,1,25500,21,0.0,20
23384,295,1.28720492644543,6,30636.4663212435,0,22,813,0.3017645744918472,193,27,10,43700,3,0.0,350
423573,13350,3.16096635054642,39,33134.1531531531,3,86,819,0.514228987425546,111,54,10,33000,5,0.433333333333333,15
593062,0,0.017873342078905702,106,804658.482352941,0,86,17,0.47147385103011097,85,56,1,170000,0,0.399999999999999,23
701449,1392,0.199301731130844,6,106556.560509554,0,48,162,4.986388384754991,785,65,8,169000,23,0.136363636363636,1145
40683968,1965192,4.84972114814366,7867,4030173.6637931,5,87,618,4.5278810408921935,696,93,5,3790000,18,0.21875,59
2016041,106855,5.33887951683522,779,276703.09600477,0,86,732,13.241962774957699,6708,30,1,2340000,12,0.7,60
1264065,79884,6.324437430037221,61,932548.423618634,6,32,92,2.1732256979482005,923,57,10,1730000,4,0.0,20
89732,7311,9.11269112468238,866,43826.8102564102,0,11,35,0.7894736842105263,195,34,12,99900,6,0.0,1066
11502,549,4.8339419231438,7,2891.81944444444,0,80,1220,0.28849456210646823,72,45,9,10100,21,0.0,703
463710,9603,2.10713592547066,168,23574.7630853994,0,32,1282,1.415598885793872,363,100,7,46200,6,0.0,320
93644,5621,6.26735295373969,248,50061.6088794926,0,32,5,2.0837004405286343,473,39,1,114000,16,0.0,1182
2388976,27023,1.15333933869574,530,496426.1875,0,82,944,0.09210526315789473,16,59,6,76800,8,0.0,1199
15882609,588057,3.7273473142856997,3943,4400051.70434782,5,87,171,4.791666666666667,1035,93,8,5550000,8,0.65,19
338794,31131,9.276728631557809,298,165479.490445859,1,86,85,2.5895381715362866,785,41,10,103000,0,0.136363636363636,58
483962,26791,5.6146970216669905,382,6466.31086142322,0,87,529,0.5376869965477561,267,63,8,59300,6,0.0,694
74169,2449,3.4286561771090303,94,66062.0,0,87,66,0.04242424242424243,9,45,11,1340,10,0.0,187
281305,6615,2.44574394340662,265,3754.31493506493,0,85,81,1.100187106650791,924,52,10,37600,15,0.0,421
